text,label,source,collected_at
"> ...and the band was one of the most famous of the 1980s.

This may be true, but my own experience I never heard of them.  U2 seemed pretty famous, and the Rolling Stones.  Perhaps it is meant that they were famous in Japan?",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"EDITING SUMMARIES

Why can't I edit the page? I want to remove the fake titles for season 7.Rocky",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""

 Infant Directed Speech Edit 

This section includes edits for the article on """"Infant Directed Speech"""".  These edits will be posted to that page in the future.""",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Yes, just as I was about to say that I'd seen you put it in, you added the two words above, and we had an edit conflict... Cheers",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"It would have happened anyway, sooner or later. Better it was a high profile blast and ended quickly.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
I agree.  Here's one article:  http://hoaxes.org/weblog/comments/the_bunny_ears_prank_a_history/,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""
I doubt that 300m English-speaking Americans know what a gyro is.  But I would guess that you're right that the name """"gyros"""" is more common in the US than """"doner"""" or """"shawarma"""".  However, though this is an English-language Wikipedia, it is not a US Wikipedia. And I think it would be more contentious to unify under gyro or shawarma than doner kebab.  """,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"You can cut it out with the spam. I only made one violation, get off your high horse. 66.55.141.100",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"The proposed offence of glorification was ridiculous, but the text didn't reflect how it would actually work.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""

If you are too lazy and full of yourself to do so then I will just post the relevant sections here:

Paglia: On the other hand I’ve been saying in public for five years ago, as someone who’s endorsed prostitutes and strippers and that whole extreme of sex-positive experience, that I’m concerned about the effect on young people – people growing up from 8, 10, 14 in a climate where it’s gone to the opposite direction. I’m already out there concerned about this so I’m really outraged to be stereotyped in that way by her because I am a career teacher and yes, when you have a situation where commercialised sex is being pushed without a true eroticism…I’ve been saying this for years, that we have got to a point of meaningless exhibitionism without real eroticism. I’m for eroticism. 

Camille Paglia is a major American social critic. Paglia's academic writing focuses on the role of vibrant dangerous sexuality in human history. Paglia's key importance to sex-positive feminism is not only her writings on sex, but her advocacy of """"traditional"""" values like canon texts. Paglia is somewhat of an intellectual enigma, a conservative and academic feminist, who revels in low and high culture alike and celebrates sexualities disapproved of by mainstream Western culture. Paglia has, in many ways, presented a """"respectable"""" face for pro-sex feminism to the world at large.""",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"POV on God entry 

Thank you for pointing out as such; I'm admittedly late to the conversation, and was hesitant to make the reversion. There are too many people who want to push their own lack of religion on those of us who are Christian or otherwise spiritually inclined.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"For example, in the light of the evidence that we have today, we cannot say that the earliest inhabitants of Spain arrived just 4000 years ago. We should do something there. I do not think that a big change is necessary, just one or two lines at the beginning.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
""" 2006 (UTC)

You're right, I know a Serb Splićanka who always refers to her daughter's (Croat) mother-in-law as a """"vlajna"""". -)  19:32, 18 June""",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"FFS 

You sad little cock muncher.",1,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""

NPOV concerns

I tend to agree with the NPOV concerns of some comments here.  They seem to be more along the lines of what is *not* included than what is.  To be fair, a google search returned far more of the 'critical' sources than any other.

However, I was able to make a minor edit I regard as an improvement. I replaced one Guardian article, """"Iran contra men return to power"""" with another from the same publication, the """"Negroponte: Amercia's voice of experience"""" article.

I believe the former article is redundant to many of the others, and as the least specific to Mr. Negroponte is the least relevent.  The latter article I believe balances the collective tone of the references, and does not omit mention of the Honduras accusations.

However, I have retained the old article here:

 """"Iran-contra men return to power""""(from The Guardian)

If anyone sees the need to restore it.""",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
Chicken Noodle Soup is a notable song he created.,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Thanks for the cleanup on Frank Key 

Nice one",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""

 Your mouth is your worst enemy Guy

Matthew 7:12 """"Therefore whatever you want men to do to you, do also to them, for this is the Law and the Prophets""""
Matthew 12:36-37 """"But I say to you that for every idle word men may speak, they will give account of it in the day of judgement""""
""""For your words you will be justified and your words you will be condemned""""
James 3:8 But no man cam tame the tongue, It is an unruly evil, full of deadly poison.
James 3:9 With it we bless our God and Father, and with it we curse men, who have been made in the similitude of God.

I hope you have a cheap lawyer Mr Chapman, the damage has already been done and why? because you cant control your pestilient manic mouth and your savvy internet skills which You chose to use to do evil instead of Good. Your have totally disregarded goodwill, decency, meekness, character, and good manners.
Your truly, Brother Hemdean""",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Not at all. The majority of sources include Romania in Central Europe. It's so obvious why. You just have to look on the map. Romania is as much Central European as Poland is. And I mean by all means. If you consider culturally, Poland is slavic people while Romanians are latin. Just to give an example.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
""" — Preceding unsigned comment added by  (talk • contribs) 21:49, 23 August 2014‎ (UTC)

 Hi . Wikipedia has a strict policy on how we write about living people. Wikipedia is one of the top 5 websites on the planet—if someone types anything in Google, Wikipedia will almost certainly be on the first page of results if we have an article about it. As a result, we have to pay special attention to living people. Anything we write about them can actually harm them in real life if it isn't backed up by high-quality reliable sources. In other words, we need to get the article right. And one important policy we have is that any poorly sourced negative information about living people should be removed. Next time, you need to back up your content with reliable sources—see Wikipedia:Citing sources and Wikipedia:Referencing for beginners for how to do this. We thank you for your interest in contributing to Wikipedia, however. Check out our introduction to editing for more information on how you can contribute constructively.   """,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"you would have an anti-communist box on your page, wouldn't you?",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"I pretty much agree with this. The main use of the term within the left in the 1980s was already a disparaging one, referring to those within the left who parrotted rhetoric instead of thinking for themselves. And, no, I don't have a citation on that, just my own experiences: I'd love to find something in print.   | Talk 01:18, Mar 31, 2005 (UTC)",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Oh, how I wish I spoke the secret language of the High Priests. Then I too, and many others, could have attained the Holy Grail, countless months ago.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"I agree with you 
Wikipedia does need to make a review of its policies and role it wants to serve as a web 2.0 encyclopedia. Here was something I said in the talk page of the 'a more perfect union'.

(I believe that most of time the argument is about this main issue of 'Is Wikipedia is being used for publicity?' and NOT an argument about whether it is just an 'Encyclopedia of important events or topics occuring or occured'. I am sure once the presidential race is over, there would be no such argument of the deletion of this article whatsoever, and people discussing about this speech would be doing so solely because of its content, its linguistic delivery, and other reasons solely for historical and educational reasons. Most of the times people are forgotten but what they have done or said makes them remembered. Today there are 350 million google hits for the 'I Have a Dream' speech [3] and 20 million for 'Martin Luther King' [4] but only 2.3 million hits for 'I Have a Dream Martin Luther King' search, [5], suggesting that many people especially in non-American countries perhaps would know the speech but not even knowing who said it in the first place. By contrast there are only 1 million hits for 'A More Perfect Union Barack Obama' [6] 722 thousand hits for 'Barack Obama Speech on Race' [7], but 30 million hits for 'Barack Obama' [8]. My argument is that I implore Wikipedia users to please let go of this dilemna and constant debate of trying to keep Wikipedia non publicity and solely information, because by deleting articles some Wikipedia editors find is adding publicty to one person named Barack Obama, they are also deleting something which is so much potentially informational for many other billions of people who just want information on this particular speech. I say let the people decide how they filter their information, because the election only objectively affects 300 million Americans [9], but the race-issue affects everybody on the planet, and this speech IS a key speech on that matter.Msethisuwan (talk) )",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"If you need a woman to keep you happy at 3am you can have me ex wife she has been aroud the block and likes floppy disc's 
what a sad bunch cunt's",1,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Thanks for the deletion of the article-space title. The draft is now at Draft:Performance fabrics, which I see you have templated accordingly.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"u suck!!!! 

WUTS YOUR PROBLEM U NERD. I JUST MADE AN EDIT LIKE A MINUTE AGO AND UR ALREDY ALL OVER ME AND FIXIN IT. GET A JOB OR A LIFE AND GET OFF OF THIS SITE. MOVE OUT OF YOUR MOMS BASEMENT",1,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""

Why did you report my page about Ethan Jamieson, not cool man. Not cool at all. He's unbelievable. You should of just left it. It wasn't offensive and it most certainly wasn't """"vandalism"""". This isn't on at all.""",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
Imagine defending a professional paedophile-enabler?,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Reply 

Thank you for thinking of me to provide input as a Commons admin, I really appreciate your kind thoughts to value my advice.

However unfortunately I don't have the time in life right now to wade into that particular area.

I wish you the best of luck resolving the situation,

— ''''''",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
""":Hi, David. Thanks you. I actually did see your summary, but any interested editor can add the article to List of hoaxes on Wikipedia. However, I have recreated Wikipedia:List of hoaxes on Wikipedia/Chad Berryman at your request. (Although I've worked quite a bit on hoaxes and the list over the years, I do find the usefulness of recreating the majority of these one or two line hoaxes as dubious. Some are useful, of course. But others... well, not so much, in my opinion.) But there's no problem filling the request. Cheers.  — (talk) 

""",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""

 Sodomy 

Have you thought about creating a """"Wikipedians who enjoy sodomy"""" for yourself and other Wikipedia editors like you?""",1,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""

Welcome!
Hello and welcome to Wikipedia. Thank you for your contributions. I hope you like the place and decide to stay. The following links will help you begin editing on Wikipedia:
The five pillars of Wikipedia
How to edit a page
Editing tutorial
Picture tutorial
How to write a great article
Naming conventions
Manual of Style

Please bear these points in mind while editing Wikipedia
 Respect copyrights – do not copy and paste text or images directly from other websites.
 Maintain a neutral point of view – this is one of Wikipedia's core policies.
 Take particular care while adding biographical material about a living person to any Wikipedia page and follow Wikipedia's Biography of Living Persons policy. Particularly, controversial and negative statements should be referenced with multiple reliable sources.
 No edit warring or sock puppetry.
 If you are testing, please use the Sandbox to [ do so].
 Do not add troublesome content to any article, such as: copyrighted text, libel, advertising or promotional messages, and text that is not related to an article's subject. Deliberately adding such content or otherwise editing articles maliciously is considered vandalism; doing so will result in your account or IP being blocked from editing.
 Do not use talk pages as discussion or forum pages as Wikipedia is not a forum.

The Wikipedia tutorial is a good place to start learning about Wikipedia. If you have any questions, see the help pages, add a question to the village pump or ask me on my talk page. By the way, you can sign your name on Talk and discussion pages using four tildes, like this: ~~~~ (the software will replace them with your signature and the date). Again, welcome!""",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""

 7 Seconds of Love 

I've added the """""""" template to the article 7 Seconds of Love, suggesting that it be deleted according to the proposed deletion process. All contributions are appreciated, but I don't believe it satisfies Wikipedia's criteria for inclusion, and I've explained why in the deletion notice (see also Wikipedia:What Wikipedia is not and Wikipedia:Notability). Please either work to improve the article if the topic is worthy of inclusion in Wikipedia, or, if you disagree, discuss the issues raised at Talk:7 Seconds of Love. If you remove the  template, the article will not be deleted, but note that it may still be sent to Wikipedia:Articles for deletion, where it may be deleted if consensus to delete is reached.  """,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"I shall apply the many thousands of hours I would have happily given to your project to something more intelligently set up, instead.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"PUT THIS PAGE BACK it was citd to GITHUB speed tests. The new Prime Spirals beat all the other prime algorithms, and wiki has pages for the slower prime algorithms.

PUT IT BACK

https://en.wikipedia.org/wiki/8_prime_spirals

GITHUB is where the tests were done and not one real mathematician or computer programming expert question the results since anyone can duplicate them from the open source software.

https://github.com/evandrix/Splat/tree/master/code/demo/pyprimes-0.1.1a/pyprimes-tests

https://mail.python.org/pipermail/tutor/2011-December/087209.html

So the original article CITED major outside sources to PROVE THE CLAIMS

  drprinceton",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Malta Nazi Party

According to Wikipedia's reliable sources policy:

Posts to bulletin boards, Usenet, and wikis, or messages left on blogs, should not be used as sources. This is in part because we have no way of knowing who has written or posted them, and in part because there is no editorial oversight or third-party fact-checking. 

A self-published source is a published source that has not been subject to any form of independent fact-checking, or where no one stands between the writer and the act of publication. It includes personal websites, and books published by vanity presses. Anyone can create a website or pay to have a book published, and then claim to be an expert in a certain field. For that reason, self-published books, personal websites, and blogs are largely not acceptable as sources.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
""" 

FWIW in the hype episode for UFC 121 that is on Spike right now (1323 EDT 16 October 10) he describes himself as """"Mexican"""" not """"Mexican-American"""" or """"American of Mexican descent"""" 

 """,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Deaths in the White House 

Does anyone else think this information would make a good addition to the article? 11 people have died in the White House.

1840: Rebecca Van Buren (President Martin Van Buren's granddaughter)
1841: William Henry Harrison (President)
1842: Letitia Christian Tyler (First Lady, wife of President John Tyler)
1850: Zachary Taylor (President)
1862: William Lincoln (Son of President Abraham Lincoln)
1873: Frederick Dent (Father-in-law of President Ulysses S. Grant)
1883: Elisha Allen (Congressman)
1892: Caroline Harrison (First Lady, wife of President Benjamin Harrison)
1892: John Witherspoon Scott (Father-in-law of President Benjamin Harrison)
1914: Ellen Wilson (First Lady, wife of President Woodrow Wilson)
1952: Margaret Elizabeth Gates (Mother-in-law of President Dwight Eisenhower)",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
I don't care any more.   What about him - you saw him provoke me by saying atht I was stalking him in real life.  He taunted me with the sole intention of getting that reaction.,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""

 Question that has nothing to do with baronets 

You're probably best placed to give a second opinion – do you think Ricky Hatton vs. Paulie Malignaggi and the like ought to exist as separate articles? I can understand why we have separate articles on historic fights like Jack Dempsey vs. Luis Ángel Firpo, but Category:Boxing fights is full of things like this that don't seem to have any particular significance (no title at stake, no records set etc). Someone's obviously put a lot of work into them, so I don't want to wade in and start AFD tagging, but I really can't see why we have them – we don't have articles on every football match etc. – scent """,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
Trying to destroy the Assyrian identity is not anti-semitic.  The Assyrians are the direct decendents of the Ancient Assyrian people who inhabited Assyria ... i.e. mesopotamia... Read Dr. Simo Parpola. I think his expertise on Assyrians is a bit higher than garzo..,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""

Now you are being even more abusive, and you are starting to give me concern that might lead me to take this dispute further. The fact is that you seem to have misunderstood the NPOV policy. I refer you to the NPOV page which states:
Articles without bias describe debates fairly rather than advocating any side of the debate.
Citing newspaper articles has no relevance here. Your edits would have the effect of advocating one side of the debate; that is why they were unacceptable. The statement """"It is hardly POV to tell the truth"""" begs the question over what the truth is. It is a true statement of the facts that the Hutton report was criticized by opponents of the war. It is not any statement of facts that Hutton was a 'whitewash': it is a statement of opinion. I honestly hope you are able to tell the difference between the two.  17:29, 23 Nov 2004 (UTC)""",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
Malcolm Kerr (Australian politician)|,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
For once I agree with Adam. I'll go ahead and write the article.,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
See the discussion in the project concerning renaming the category.,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Please, Georgewilliamherbert, can you list the statements that I have made that constitute personal attacks or harassment against Wikifan12345?",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
some people get to see it early.,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
—The preceding unsigned comment was added by  (talk • contribs) .,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""

This article did appear on the front page for at least 24 hours in April 2004. Anyway, the fact that the Haaretz website is listed under both """"Supporters' websites"""" and """"Anti-Vanunu websites"""" is yet another example of the seriousness of this article.  16:35, 5 Aug 2004 (UTC)""",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""

Perhaps we are going from different visions of journalist. (My father was a reporter with libertarian leanings; it never colored his reporting, and nobody paid him to express his opinions.) I feel that a commentator, somebody who is so clearly dedicated to an ideological agenda, any ideological agenda, and is paid for expressing that agenda rather than for reportage, ceases to be a reliable source, especially when the story is of the """"the other day somebody called me and said"""" variety, as this appears to be.  """,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""

 So I'm effectively banned rather than blocked. Oh well - thanks for confirming that.  """,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""
""""Rare newspaper photos of the great New Zealand racehorse Phar Lap have emerged""""
An article distributed by the New Zealand Press Association got coverage this morning. The article said """"Rare newspaper photos of the great New Zealand racehorse Phar Lap have emerged in a fan's scrapbook. The scrapbook that West Coaster Eddie Cameron compiled from newspaper clippings on the New Zealand-bred legend has been donated to the Phar Lap Charitable Trust and replicated into 400 copies the trust is offering for sale"""". The replica scrapbook has a foreword by Bart Cummings and hopefully has new information which can help improve this article. Apparently there are lots of hitherto unseen photos, including one of Phar Lap on board the ship before leaving New Zealand for the US. Looking forward to reading it.   """,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
